episode,step,position,velocity,action
1,1,-0.50540763,-0.001648711,-1.0
1,2,-0.5086927,-0.003285077,-1.0
1,3,-0.5135895,-0.0048968354,-1.0
1,4,-0.5200614,-0.0064718938,-1.0
1,5,-0.5280598,-0.007998424,-1.0
1,6,-0.53752476,-0.009464967,-1.0
1,7,-0.5483853,-0.010860553,-1.0
1,8,-0.56056017,-0.012174825,-1.0
1,9,-0.57395834,-0.013398183,-1.0
1,10,-0.58848023,-0.014521921,-1.0
1,11,-0.6040186,-0.015538377,-1.0
1,12,-0.6204597,-0.016441062,-1.0
1,13,-0.63768446,-0.017224785,-1.0
1,14,-0.6555702,-0.01788575,-1.0
1,15,-0.67399186,-0.01842162,-1.0
1,16,-0.6928234,-0.018831553,-1.0
1,17,-0.7119396,-0.019116187,-1.0
1,18,-0.73121715,-0.0192776,-1.0
1,19,-0.7505364,-0.01931921,-1.0
1,20,-0.769782,-0.019245649,-1.0
1,21,-0.7888446,-0.019062608,-1.0
1,22,-0.80762124,-0.018776659,-1.0
1,23,-0.8260163,-0.018395051,-1.0
1,24,-0.8439418,-0.017925516,-1.0
1,25,-0.8613179,-0.017376062,-1.0
1,26,-0.8780727,-0.016754795,-1.0
1,27,-0.8941424,-0.016069736,-1.0
1,28,-0.9094711,-0.015328679,-1.0
1,29,-0.92401016,-0.014539057,-1.0
1,30,-0.937718,-0.013707844,-1.0
1,31,-0.95055944,-0.012841476,-1.0
1,32,-0.9625052,-0.0119458055,-1.0
1,33,-0.9735313,-0.011026066,-1.0
1,34,-0.9836182,-0.010086868,-1.0
1,35,-0.9927504,-0.009132206,-1.0
1,36,-1.0009159,-0.008165482,-1.0
1,37,-1.0081054,-0.007189541,-1.0
1,38,-1.0143121,-0.0062067136,-1.0
1,39,-1.019531,-0.00521887,-1.0
1,40,-1.0237585,-0.004227476,-1.0
1,41,-1.0269922,-0.0032336542,-1.0
1,42,-1.0292305,-0.0022382457,-1.0
1,43,-1.0304724,-0.0012418765,-1.0
1,44,-1.0307174,-0.00024502282,-1.0
1,45,-1.0299654,0.0007519224,-1.0
1,46,-1.0252168,0.0047485824,1.0
1,47,-1.0164737,0.008743149,1.0
1,48,-1.0037411,0.012732537,1.0
1,49,-0.98702985,0.016711323,1.0
1,50,-0.96635914,0.020670706,1.0
1,51,-0.9417616,0.02459755,1.0
1,52,-0.9132881,0.028473526,1.0
1,53,-0.88101363,0.032274492,1.0
1,54,-0.8450434,0.03597018,1.0
1,55,-0.80551904,0.039524354,1.0
1,56,-0.7626235,0.042895544,1.0
1,57,-0.716585,0.0460385,1.0
1,58,-0.6676786,0.048906382,1.0
1,59,-0.61622494,0.051453646,1.0
1,60,-0.56258553,0.053639438,1.0
1,61,-0.50715435,0.055431172,1.0
1,62,-0.45034647,0.05680789,1.0
1,63,-0.39258355,0.05776291,1.0
1,64,-0.33427814,0.0583054,1.0
1,65,-0.2758175,0.05846061,1.0
1,66,-0.21754879,0.05826873,1.0
1,67,-0.15976626,0.05778253,1.0
1,68,-0.10270202,0.057064235,1.0
1,69,-0.04652006,0.05618196,1.0
1,70,0.008686204,0.055206265,1.0
1,71,0.062893316,0.054207113,1.0
1,72,0.1161448,0.053251483,1.0
1,73,0.16854651,0.05240171,1.0
1,74,0.22026107,0.051714547,1.0
1,75,0.27150184,0.05124077,1.0
1,76,0.32252705,0.051025197,1.0
1,77,0.373634,0.051106963,1.0
1,78,0.4251538,0.05151979,1.0
1,79,0.47744593,0.05229214,1.0
2,1,-0.45485413,-0.0020268073,-1.0
2,2,-0.45889288,-0.004038745,-1.0
2,3,-0.46491387,-0.006020997,-1.0
2,4,-0.47287273,-0.007958864,-1.0
2,5,-0.48271057,-0.009837843,-1.0
2,6,-0.4943543,-0.011643736,-1.0
2,7,-0.5077171,-0.013362788,-1.0
2,8,-0.52269894,-0.014981856,-1.0
2,9,-0.53918755,-0.016488604,-1.0
2,10,-0.5570593,-0.017871732,-1.0
2,11,-0.57618046,-0.0191212,-1.0
2,12,-0.5964089,-0.020228472,-1.0
2,13,-0.6175956,-0.021186728,-1.0
2,14,-0.6395867,-0.021991057,-1.0
2,15,-0.6622253,-0.022638597,-1.0
2,16,-0.68535393,-0.02312861,-1.0
2,17,-0.7088164,-0.023462502,-1.0
2,18,-0.73246014,-0.023643756,-1.0
2,19,-0.75613797,-0.023677804,-1.0
2,20,-0.7797098,-0.023571819,-1.0
2,21,-0.8030443,-0.023334475,-1.0
2,22,-0.82601994,-0.022975646,-1.0
2,23,-0.84852606,-0.022506094,-1.0
2,24,-0.8704632,-0.021937145,-1.0
2,25,-0.8917436,-0.021280384,-1.0
