episode,step,position,velocity,action
1,1,-0.4689249,-0.0019224357,-1.0
1,2,-0.47275555,-0.0038306536,-1.0
1,3,-0.47846606,-0.0057105008,-1.0
1,4,-0.48601404,-0.007547963,-1.0
1,5,-0.4953433,-0.009329252,-1.0
1,6,-0.5063842,-0.011040915,-1.0
1,7,-0.5190542,-0.012669967,-1.0
1,8,-0.5332582,-0.01420405,-1.0
1,9,-0.5488898,-0.015631614,-1.0
1,10,-0.5658319,-0.016942114,-1.0
1,11,-0.5839581,-0.018126212,-1.0
1,12,-0.6031341,-0.019175988,-1.0
1,13,-0.6232192,-0.020085117,-1.0
1,14,-0.64406824,-0.020849036,-1.0
1,15,-0.6655333,-0.021465056,-1.0
1,16,-0.6874657,-0.021932423,-1.0
1,17,-0.70971805,-0.022252329,-1.0
1,18,-0.7321459,-0.022427844,-1.0
1,19,-0.7546097,-0.0224638,-1.0
1,20,-0.77697635,-0.022366617,-1.0
1,21,-0.7991204,-0.022144074,-1.0
1,22,-0.8209255,-0.021805052,-1.0
1,23,-0.84228474,-0.021359261,-1.0
1,24,-0.86310166,-0.02081695,-1.0
1,25,-0.8832903,-0.020188633,-1.0
1,26,-0.9027751,-0.019484831,-1.0
1,27,-0.92149097,-0.018715834,-1.0
1,28,-0.9393825,-0.017891511,-1.0
1,29,-0.9564036,-0.017021146,-1.0
1,30,-0.97251695,-0.016113313,-1.0
1,31,-0.9876928,-0.015175794,-1.0
1,32,-1.0019083,-0.014215522,-1.0
1,33,-1.0151469,-0.013238562,-1.0
1,34,-1.0273969,-0.01225011,-1.0
1,35,-1.0386515,-0.011254519,-1.0
1,36,-1.0489068,-0.0102553405,-1.0
1,37,-1.0581622,-0.009255373,-1.0
1,38,-1.0664189,-0.008256725,-1.0
1,39,-1.0736798,-0.0072608804,-1.0
1,40,-1.0799485,-0.0062687662,-1.0
1,41,-1.0852294,-0.0052808234,-1.0
1,42,-1.0895265,-0.004297078,-1.0
1,43,-1.0928438,-0.0033172083,-1.0
1,44,-1.0951843,-0.002340612,-1.0
1,45,-1.0965508,-0.001366473,-1.0
1,46,-1.0969447,-0.00039382515,-1.0
1,47,-1.0963663,0.00057838525,-1.0
1,48,-1.091815,0.004551237,1.0
1,49,-1.0832862,0.008528875,1.0
1,50,-1.0707719,0.012514237,1.0
1,51,-1.054264,0.016507987,1.0
1,52,-1.0337565,0.020507425,1.0
1,53,-1.0092511,0.024505394,1.0
1,54,-0.9807619,0.028489212,1.0
1,55,-0.9483222,0.03243972,1.0
1,56,-0.91199166,0.03633054,1.0
1,57,-0.87186396,0.040127687,1.0
1,58,-0.8280742,0.04378974,1.0
1,59,-0.78080547,0.047268745,1.0
1,60,-0.73029345,0.05051199,1.0
1,61,-0.6768287,0.053464748,1.0
1,62,-0.6207548,0.056073923,1.0
1,63,-0.56246245,0.058292318,1.0
1,64,-0.5023793,0.060083136,1.0
1,65,-0.4409552,0.0614241,1.0
1,66,-0.3786446,0.062310603,1.0
1,67,-0.31588718,0.06275739,1.0
1,68,-0.25308874,0.062798426,1.0
1,69,-0.19060367,0.062485073,1.0
1,70,-0.12872091,0.061882768,1.0
1,71,-0.06765404,0.061066866,1.0
1,72,-0.007535862,0.06011818,1.0
1,73,0.05158296,0.05911882,1.0
1,74,0.10973165,0.058148693,1.0
1,75,0.16701458,0.057282936,1.0
1,76,0.22360481,0.056590233,1.0
1,77,0.27973676,0.056131944,1.0
1,78,0.33569857,0.055961818,1.0
1,79,0.3918246,0.056126025,1.0
1,80,0.44848788,0.05666326,1.0
1,81,0.50609255,0.05760468,1.0
2,1,-0.4051973,-0.002386212,-1.0
2,2,-0.40995297,-0.0047556674,-1.0
2,3,-0.41704455,-0.0070915944,-1.0
2,4,-0.42642176,-0.00937721,-1.0
2,5,-0.43801752,-0.011595758,-1.0
2,6,-0.4517481,-0.013730588,-1.0
2,7,-0.4675134,-0.015765306,-1.0
2,8,-0.48519737,-0.017683964,-1.0
2,9,-0.5046687,-0.019471338,-1.0
2,10,-0.5257819,-0.021113237,-1.0
2,11,-0.54837877,-0.022596864,-1.0
2,12,-0.57228994,-0.023911186,-1.0
2,13,-0.59733725,-0.025047299,-1.0
2,14,-0.623336,-0.02599876,-1.0
2,15,-0.65009785,-0.026761843,-1.0
2,16,-0.67743355,-0.027335709,-1.0
2,17,-0.705156,-0.02772247,-1.0
2,18,-0.7330831,-0.027927127,-1.0
2,19,-0.7610405,-0.027957391,-1.0
2,20,-0.7888639,-0.027823403,-1.0
2,21,-0.81640124,-0.027537353,-1.0
2,22,-0.84351426,-0.027113045,-1.0
2,23,-0.8700797,-0.026565429,-1.0
2,24,-0.89598984,-0.025910124,-1.0
2,25,-0.9211528,-0.025162961,-1.0
2,26,-0.9454923,-0.024339573,-1.0
2,27,-0.96894735,-0.023455042,-1.0
2,28,-0.99147093,-0.022523612,-1.0
2,29,-1.0130295,-0.021558467,-1.0
2,30,-1.033601,-0.02057159,-1.0
2,31,-1.0531747,-0.019573668,-1.0
2,32,-1.0717489,-0.01857407,-1.0
2,33,-1.0893297,-0.017580848,-1.0
2,34,-1.1059306,-0.016600791,-1.0
2,35,-1.1215701,-0.015639499,-1.0
2,36,-1.1362716,-0.014701468,-1.0
2,37,-1.1500618,-0.013790198,-1.0
2,38,-1.1629702,-0.012908293,-1.0
2,39,-1.1750277,-0.012057571,-1.0
2,40,-1.1862669,-0.01123916,-1.0
2,41,-1.1967205,-0.0104536,-1.0
2,42,-1.2,0.0,-1.0
2,43,-1.1992582,0.00074189587,-1.0
2,44,-1.194772,0.0044862484,1.0
2,45,-1.1865268,0.0082452195,1.0
2,46,-1.1744968,0.012029989,1.0
2,47,-1.158647,0.015849886,1.0
2,48,-1.1389354,0.019711448,1.0
2,49,-1.1153181,0.023617366,1.0
2,50,-1.0877527,0.027565343,1.0
2,51,-1.0562059,0.031546865,1.0
2,52,-1.0206599,0.035545953,1.0
2,53,-0.9811219,0.039538033,1.0
2,54,-0.9376328,0.043489076,1.0
2,55,-0.89027756,0.04735524,1.0
2,56,-0.83919424,0.051083297,1.0
2,57,-0.7845821,0.054612152,1.0
2,58,-0.7267065,0.057875585,1.0
2,59,-0.6659001,0.060806368,1.0
2,60,-0.6025586,0.063341506,1.0
2,61,-0.5371304,0.06542818,1.0
2,62,-0.47010076,0.06702964,1.0
2,63,-0.40197062,0.06813013,1.0
2,64,-0.3332326,0.06873803,1.0
2,65,-0.26434597,0.06888664,1.0
2,66,-0.19571355,0.068632424,1.0
2,67,-0.12766245,0.06805111,1.0
2,68,-0.060430225,0.06723223,1.0
2,69,0.0058429744,0.0662732,1.0
2,70,0.07111656,0.06527358,1.0
2,71,0.13544683,0.064330265,1.0
